%MISS,GETS,NONREC,SLOW,REC,TIER2,TIER3,%UTIL,AVER_HTM,MON-NAME,PATTERN-NAME,PATTERN-NO
0,138386,138386,281,0,70518206,2155273,100,273607,java/lang/Object@000000060A25E5C0,Over1,5
0,143676,143676,338,0,70689168,2159279,100,263524,java/lang/Object@000000060A25E518,Over1,5
0,125007,125007,330,0,70270253,2154976,100,302986,java/lang/Object@000000060A25B6F8,Over1,5
0,142987,142987,222,0,70644940,2155475,100,264928,java/lang/Object@000000060A261530,Over1,5
0,138884,138884,218,0,70863409,2164580,100,272649,java/lang/Object@000000060A25BDA8,Over1,5
0,153527,153527,231,0,75705597,2309408,100,246760,java/lang/Object@000000060A25BE40,Over1,5
0,156454,156454,220,0,71118940,2169762,100,242038,java/lang/Object@000000060A25B568,Over1,5
0,139158,139158,156,0,71237620,2170684,100,272175,java/lang/Object@000000060A25B438,Over1,5
0,122814,122814,203,0,70185068,2149533,100,308526,java/lang/Object@000000060A25B440,Over1,5
0,145823,145823,283,0,71970705,2197222,100,259782,java/lang/Object@000000060A2614D0,Over1,5
0,125738,125738,206,0,70216881,2147453,100,301396,java/lang/Object@000000060A258950,Over1,5
0,155448,155448,285,0,73585537,2247414,100,243568,java/lang/Object@000000060A25B5F0,Over1,5
0,125144,125144,266,0,70842812,2167844,100,302601,java/lang/Object@000000060A25B8B0,Over1,5
0,146458,146458,267,0,72148929,2204856,100,258592,java/lang/Object@000000060A25B308,Over1,5
0,136669,136669,183,0,71458000,2181638,100,277185,java/lang/Object@000000060A25B5C8,Over1,5
0,125901,125901,333,0,69467593,2127489,100,300966,java/lang/Object@000000060A261530,Over1,5
0,126496,126496,207,0,70337247,2150523,100,299393,java/lang/Object@000000060A258EB0,Over1,5
0,133900,133900,228,0,71047636,2172108,100,282836,java/lang/Object@000000060A25E300,Over1,5
0,128765,128765,220,0,71520901,2189080,100,294222,java/lang/Object@000000060A25B920,Over1,5
0,119400,119400,176,0,70305750,2148371,100,317211,java/lang/Object@000000060A25B990,Over1,5
0,124689,124689,263,0,70811931,2167282,100,303962,java/lang/Object@000000060A25B498,Over1,5
0,138730,138730,321,0,70487301,2154343,100,272955,java/lang/Object@000000060A25B6E8,Over1,5
0,148852,148852,336,0,74362055,2271998,100,254507,java/lang/Object@000000060A25BEE8,Over1,5
0,127575,127575,374,0,70742250,2163471,100,297041,java/lang/Object@000000060A25B930,Over1,5
0,145945,145945,308,0,70763835,2163373,100,259584,java/lang/Object@000000060A25B850,Over1,5
0,124726,124726,332,0,70946198,2173571,100,303706,java/lang/Object@000000060A25E0E0,Over1,5
0,143265,143265,227,0,70925015,2164150,100,264462,java/lang/Object@000000060A261428,Over1,5
0,141953,141953,209,0,71102246,2172119,100,266696,java/lang/Object@000000060A25E550,Over1,5
0,134052,134052,227,0,70949292,2165042,100,282508,java/lang/Object@000000060A25E420,Over1,5
0,136531,136531,171,0,70241818,2142995,100,277569,java/lang/Object@000000060A25E220,Over1,5
0,144470,144470,310,0,70935903,2163233,100,262141,java/lang/Object@000000060A25BC78,Over1,5
0,123603,123603,307,0,70631244,2163616,100,306600,java/lang/Object@000000060A25E258,Over1,5
0,121843,121843,351,0,70629633,2165116,100,311042,java/lang/Object@000000060A25BD20,Over1,5
0,129765,129765,276,0,70130059,2147536,100,291839,java/lang/Object@000000060A25B990,Over1,5
0,139173,139173,301,0,71033379,2174138,100,272194,java/lang/Object@000000060A25BD70,Over1,5
0,157546,157546,137,0,72564940,2214320,100,240405,java/lang/Object@000000060A25B428,Over1,5
0,120228,120228,284,0,70687427,2165255,100,315037,java/lang/Object@000000060A25E350,Over1,5
0,142625,142625,358,0,70901803,2166538,100,265574,java/lang/Object@000000060A261600,Over1,5
0,131460,131460,261,0,71447691,2188254,100,287958,java/lang/Object@000000060A25E208,Over1,5
0,152595,152595,262,0,72653805,2212242,100,248253,java/lang/Object@000000060A25B9B8,Over1,5
0,137980,137980,178,0,71954872,2201493,100,274554,java/lang/Object@000000060A25B510,Over1,5
0,156629,156629,245,0,72380842,2211210,100,241830,java/lang/Object@000000060A25E490,Over1,5
0,150462,150462,352,0,71329044,2176122,100,251697,java/lang/Object@000000060A25BAB0,Over1,5
0,119324,119324,302,0,69510850,2127908,100,317558,java/lang/Object@000000060A25BE40,Over1,5
0,156837,156837,176,0,73357537,2234618,100,241364,java/lang/Object@000000060A25BDD0,Over1,5
0,154642,154642,275,0,73387061,2239259,100,244963,java/lang/Object@000000060A25BC50,Over1,5
0,139750,139750,212,0,70401379,2151215,100,270968,java/lang/Object@000000060A261720,Over1,5
0,153557,153557,213,0,71554252,2178739,100,246672,java/lang/Object@000000060A25BDA8,Over1,5
0,156200,156200,165,0,72193887,2201738,100,242506,java/lang/Object@000000060A25B428,Over1,5
0,131431,131431,221,0,72341225,2211103,100,288343,java/lang/Object@000000060A25E550,Over1,5
0,126584,126584,347,0,70394587,2154163,100,299306,java/lang/Object@000000060A25BD58,Over1,5
0,146378,146378,246,0,71769983,2192232,100,258508,java/lang/Object@000000060A25B8F8,Over1,5
0,134315,134315,180,0,71038832,2170799,100,281922,java/lang/Object@000000060A25E438,Over1,5
0,146190,146190,263,0,71789396,2192893,100,259116,java/lang/Object@000000060A25B530,Over1,5
0,123119,123119,355,0,69733840,2135924,100,307773,java/lang/Object@000000060A25B5A8,Over1,5
0,135119,135119,158,0,71140114,2175333,100,280246,java/lang/Object@000000060A25E2B8,Over1,5
0,144442,144442,230,0,71356943,2175575,100,262102,java/lang/Object@000000060A25B4C0,Over1,5
0,122031,122031,337,0,70562118,2162498,100,310497,java/lang/Object@000000060A25BC50,Over1,5
0,126001,126001,223,0,70966849,2171781,100,300659,java/lang/Object@000000060A25B628,Over1,5
0,160797,160797,156,0,72584615,2211920,100,235591,java/lang/Object@000000060A25E448,Over1,5
0,119688,119688,292,0,69608892,2131646,100,316377,java/lang/Object@000000060A25E5B0,Over1,5
0,142465,142465,377,0,71122857,2174458,100,265851,java/lang/Object@000000060A25B628,Over1,5
0,136306,136306,300,0,70842774,2163849,100,277865,java/lang/Object@000000060A25E160,Over1,5
0,149858,149858,290,0,73328787,2238365,100,252709,java/lang/Object@000000060A25BAB0,Over1,5
0,157989,157989,179,0,73432642,2239917,100,239677,java/lang/Object@000000060A25B980,Over1,5
0,143184,143184,383,0,71400009,2181987,100,264392,java/lang/Object@000000060A25BD58,Over1,5
0,133284,133284,251,0,70711086,2164751,100,284087,java/lang/Object@000000060A2614C0,Over1,5
0,127000,127000,232,0,70138980,2144593,100,298139,java/lang/Object@000000060A25BD48,Over1,5
0,152194,152194,230,0,72687854,2214631,100,248805,java/lang/Object@000000060A261568,Over1,5
0,126168,126168,165,0,71493780,2186747,100,300166,java/lang/Object@000000060A25BCE8,Over1,5
0,147188,147188,350,0,72744079,2223383,100,257234,java/lang/Object@000000060A25B238,Over1,5
0,123267,123267,222,0,70305884,2151611,100,307203,java/lang/Object@000000060A25BBD0,Over1,5
0,156602,156602,146,0,73676904,2241579,100,241596,java/lang/Object@000000060A261400,Over1,5
0,121025,121025,312,0,69550907,2130987,100,313120,java/lang/Object@000000060A261480,Over1,5
0,135516,135516,301,0,71406916,2181071,100,279619,java/lang/Object@000000060A2615F0,Over1,5
0,143152,143152,232,0,70744274,2155404,100,264642,java/lang/Object@000000060A2614D0,Over1,5
0,150255,150255,251,0,71677312,2186797,100,252039,java/lang/Object@000000060A25E220,Over1,5
0,144136,144136,368,0,71868171,2195435,100,262740,java/lang/Object@000000060A25B4D0,Over1,5
0,135271,135271,214,0,70960845,2169983,100,279866,java/lang/Object@000000060A25E528,Over1,5
0,145421,145421,231,0,71317076,2180231,100,260423,java/lang/Object@000000060A25AEE8,Over1,5
0,124450,124450,238,0,71081553,2176701,100,304563,java/lang/Object@000000060A2618E8,Over1,5
0,136092,136092,375,0,70102857,2142929,100,278302,java/lang/Object@000000060A25B9B8,Over1,5
0,125179,125179,268,0,70748149,2165263,100,302519,java/lang/Object@000000060A25E2F0,Over1,5
0,154101,154101,248,0,73063459,2228510,100,245861,java/lang/Object@000000060A25BDA8,Over1,5
0,119734,119734,366,0,71658073,2194831,100,316538,java/lang/Object@000000060A25E5B0,Over1,5
0,136238,136238,326,0,71125856,2176065,100,277863,java/lang/Object@000000060A258558,Over1,5
0,145174,145174,279,0,72069363,2199133,100,260819,java/lang/Object@000000060A258740,Over1,5
0,122072,122072,304,0,69423747,2126261,100,310339,java/lang/Object@000000060A25B888,Over1,5
0,148501,148501,289,0,72125314,2204676,100,255046,java/lang/Object@000000060A25BD48,Over1,5
0,138461,138461,228,0,71532913,2186260,100,273519,java/lang/Object@000000060A25B920,Over1,5
0,144991,144991,298,0,71294861,2178362,100,261076,java/lang/Object@000000060A25B7F0,Over1,5
0,124870,124870,302,0,71310601,2187989,100,303208,java/lang/Object@000000060A25BDA8,Over1,5
0,135391,135391,196,0,71097889,2169536,100,279909,java/lang/Object@000000060A2587C8,Over1,5
0,135451,135451,282,0,71223454,2175801,100,279721,java/lang/Object@000000060A25BAA0,Over1,5
0,155389,155389,188,0,72183600,2200238,100,243865,java/lang/Object@000000060A25E3C0,Over1,5
0,142169,142169,305,0,72066142,2202502,100,266310,java/lang/Object@000000060A25BD10,Over1,5
0,128109,128109,367,0,70087592,2148549,100,295802,java/lang/Object@000000060A25E518,Over1,5
0,131629,131629,244,0,71668075,2194908,100,287732,java/lang/Object@000000060A25E710,Over1,5
0,143784,143784,292,0,70716107,2157864,100,263316,java/lang/Object@000000060A25B720,Over1,5
0,152611,152611,271,0,74818455,2281669,100,248263,java/lang/Object@000000060A25E5B0,Over1,5
0,164612,164612,185,0,72136485,2193490,100,230052,java/lang/Object@000000060A25B5F0,Over1,5
0,158681,158681,187,0,72299079,2198438,100,238694,java/lang/Object@000000060A25E220,Over1,5
0,149590,149590,263,0,71805697,2189073,100,253202,java/lang/Object@000000060A25BD10,Over1,5
0,152344,152344,289,0,74860174,2284404,100,248706,java/lang/Object@000000060A25E220,Over1,5
0,140459,140459,376,0,70659762,2162430,100,269670,java/lang/Object@000000060A25E750,Over1,5
0,126058,126058,175,0,71328307,2177691,100,300550,java/lang/Object@000000060A25B568,Over1,5
0,130250,130250,276,0,69921415,2142704,100,290915,java/lang/Object@000000060A25BDA8,Over1,5
0,133465,133465,322,0,70639923,2162854,100,283896,java/lang/Object@000000060A261568,Over1,5
0,122957,122957,280,0,71149564,2182702,100,308237,java/lang/Object@000000060A25BE40,Over1,5
0,160712,160712,217,0,71323645,2175108,100,235637,java/lang/Object@000000060A25E290,Over1,5
0,141193,141193,191,0,71398194,2178390,100,268124,java/lang/Object@000000060A25BAB0,Over1,5
0,138412,138412,246,0,71432701,2184212,100,273558,java/lang/Object@000000060A25B428,Over1,5
0,136359,136359,206,0,71728887,2190822,100,277853,java/lang/Object@000000060A25BE40,Over1,5
0,124529,124529,288,0,70391370,2154831,100,304294,java/lang/Object@000000060A25E480,Over1,5
0,144995,144995,264,0,71727076,2188254,100,261226,java/lang/Object@000000060A25B9B8,Over1,5
0,151243,151243,210,0,73911428,2251300,100,250380,java/lang/Object@000000060A25B828,Over1,5
0,151969,151969,257,0,72389620,2207324,100,249209,java/lang/Object@000000060A25B5F0,Over1,5
0,125437,125437,305,0,68755788,2103958,100,302057,java/lang/Object@000000060A25E480,Over1,5
0,125274,125274,293,0,69835262,2137194,100,302518,java/lang/Object@000000060A25E2C8,Over1,5
0,132902,132902,241,0,71370602,2183600,100,284999,java/lang/Object@000000060A25B428,Over1,5
0,141418,141418,228,0,70456921,2151600,100,267760,java/lang/Object@000000060A25B7F0,Over1,5
0,145298,145298,328,0,72247500,2208140,100,260738,java/lang/Object@000000060A25BD20,Over1,5
0,120073,120073,449,0,68492684,2100094,100,315577,java/lang/Object@000000060A25E1F8,Over1,5
0,148830,148830,400,0,74234443,2267479,100,254540,java/lang/Object@000000060A25B6C0,Over1,5
0,135078,135078,237,0,70573354,2157906,100,280394,java/lang/Object@000000060A25B840,Over1,5
0,151668,151668,199,0,74177789,2262329,100,249796,java/lang/Object@000000060A258978,Over1,5
0,127627,127627,199,0,71058699,2175215,100,296758,java/lang/Object@000000060A261828,Over1,5
0,131736,131736,355,0,70185348,2147949,100,287620,java/lang/Object@000000060A25E328,Over1,5
0,130030,130030,181,0,71293610,2183462,100,291276,java/lang/Object@000000060A25BAB0,Over1,5
0,163504,163504,221,0,70980799,2160611,100,231606,java/lang/Object@000000060A25BDB8,Over1,5
0,147853,147853,406,0,71355519,2179956,100,256123,java/lang/Object@000000060A25B688,Over1,5
0,163461,163461,177,0,73523847,2236761,100,231660,java/lang/Object@000000060A25E480,Over1,5
0,127152,127152,245,0,70397778,2152400,100,297951,java/lang/Object@000000060A25B860,Over1,5
0,124569,124569,231,0,70009985,2144338,100,304030,java/lang/Object@000000060A25B8E8,Over1,5
0,156010,156010,254,0,73590937,2244645,100,242706,java/lang/Object@000000060A25BE18,Over1,5
0,153373,153373,236,0,71698933,2183476,100,247030,java/lang/Object@000000060A25E5E8,Over1,5
0,139922,139922,205,0,70026402,2138529,100,270741,java/lang/Object@000000060A25B720,Over1,5
0,141530,141530,381,0,71337200,2180946,100,267620,java/lang/Object@000000060A25BCE8,Over1,5
0,119700,119700,415,0,70786833,2169706,100,316578,java/lang/Object@000000060A25BCD8,Over1,5
0,129336,129336,143,0,70777593,2163244,100,292847,java/lang/Object@000000060A25B4C0,Over1,5
0,158684,158684,180,0,73098346,2229753,100,238777,java/lang/Object@000000060A25B5C8,Over1,5
0,155624,155624,222,0,71760568,2184953,100,243406,java/lang/Object@000000060A25B628,Over1,5
0,139236,139236,352,0,70850875,2168089,100,272113,java/lang/Object@000000060A258F78,Over1,5
0,124933,124933,261,0,70812170,2171122,100,303239,java/lang/Object@000000060A25BB48,Over1,5
0,125223,125223,323,0,70336885,2155752,100,302546,java/lang/Object@000000060A25E660,Over1,5
0,145327,145327,284,0,72424261,2212943,100,260558,java/lang/Object@000000060A25BC78,Over1,5
0,151688,151688,333,0,73224772,2235939,100,249772,java/lang/Object@000000060A25BA18,Over1,5
0,132454,132454,252,0,69801940,2134786,100,285979,java/lang/Object@000000060A25B780,Over1,5
0,155033,155033,157,0,74418676,2265462,100,244324,java/lang/Object@000000060A258670,Over1,5
0,129412,129412,238,0,71007039,2170326,100,292772,java/lang/Object@000000060A25B600,Over1,5
0,131243,131243,227,0,71899532,2196270,100,288769,java/lang/Object@000000060A25BD20,Over1,5
0,143633,143633,307,0,72661981,2218294,100,263806,java/lang/Object@000000060A25BD20,Over1,5
0,163912,163912,142,0,71892500,2184939,100,231078,java/lang/Object@000000060A25EA98,Over1,5
0,129468,129468,242,0,70856916,2169373,100,292708,java/lang/Object@000000060A25E5B0,Over1,5
0,143035,143035,337,0,70613468,2156156,100,264691,java/lang/Object@000000060A25B400,Over1,5
0,127734,127734,207,0,70252303,2145465,100,296595,java/lang/Object@000000060A25E518,Over1,5
0,145474,145474,284,0,70780747,2160573,100,260366,java/lang/Object@000000060A25E220,Over1,5
0,145516,145516,337,0,71257070,2178848,100,260118,java/lang/Object@000000060A25E360,Over1,5
0,141896,141896,300,0,71653146,2193283,100,267078,java/lang/Object@000000060A25E448,Over1,5
0,135290,135290,285,0,71399086,2184482,100,280118,java/lang/Object@000000060A25B688,Over1,5
0,141265,141265,169,0,71864201,2195098,100,268093,java/lang/Object@000000060A25BDA8,Over1,5
0,128850,128850,282,0,70550688,2162354,100,293970,java/lang/Object@000000060A25BDA8,Over1,5
0,119676,119676,285,0,70431783,2159764,100,316371,java/lang/Object@000000060A25E680,Over1,5
0,139807,139807,276,0,72047386,2204302,100,270887,java/lang/Object@000000060A25E4B8,Over1,5
0,142771,142771,240,0,71264242,2178017,100,265348,java/lang/Object@000000060A25BDA8,Over1,5
0,126093,126093,225,0,71067091,2177638,100,300553,java/lang/Object@000000060A25BC88,Over1,5
0,128559,128559,303,0,69848300,2137751,100,294697,java/lang/Object@000000060A25B5F0,Over1,5
0,151635,151635,249,0,72087492,2202448,100,249858,java/lang/Object@000000060A25B698,Over1,5
0,136759,136759,247,0,70241944,2149882,100,276881,java/lang/Object@000000060A25B738,Over1,5
0,122889,122889,306,0,71153019,2182088,100,308241,java/lang/Object@000000060A25B7B8,Over1,5
0,126507,126507,265,0,70688219,2166563,100,299316,java/lang/Object@000000060A25E220,Over1,5
0,137658,137658,247,0,71485598,2184615,100,275162,java/lang/Object@000000060A25BDB0,Over1,5
0,146826,146826,268,0,71478156,2182409,100,257895,java/lang/Object@000000060A25B9B8,Over1,5
0,119989,119989,294,0,69783742,2137224,100,315637,java/lang/Object@000000060A25BD20,Over1,5
0,135258,135258,387,0,71006463,2170268,100,280110,java/lang/Object@000000060A25BDB8,Over1,5
0,141421,141421,342,0,70814728,2161950,100,267710,java/lang/Object@000000060A25E658,Over1,5
0,135959,135959,148,0,71573558,2180280,100,278354,java/lang/Object@000000060A25E3E8,Over1,5
0,134777,134777,244,0,70537309,2152444,100,281124,java/lang/Object@000000060A261790,Over1,5
0,129303,129303,193,0,70696685,2165339,100,292966,java/lang/Object@000000060A25B790,Over1,5
0,142369,142369,292,0,71222963,2175274,100,265942,java/lang/Object@000000060A25B3F0,Over1,5
0,138996,138996,173,0,71849582,2195712,100,272509,java/lang/Object@000000060A25B958,Over1,5
0,122333,122333,302,0,70443924,2160636,100,309679,java/lang/Object@000000060A25BB38,Over1,5
0,142280,142280,315,0,70794955,2161873,100,266238,java/lang/Object@000000060A25BD10,Over1,5
0,143586,143586,195,0,71957234,2199766,100,263718,java/lang/Object@000000060A25B8A0,Over1,5
0,139796,139796,231,0,69591883,2125601,100,270991,java/lang/Object@000000060A25B438,Over1,5
0,123942,123942,223,0,70518214,2163775,100,305487,java/lang/Object@000000060A25B8E8,Over1,5
0,122763,122763,296,0,71566428,2194698,100,308712,java/lang/Object@000000060A25B530,Over1,5
0,122627,122627,283,0,69818251,2137015,100,308979,java/lang/Object@000000060A25BCB0,Over1,5
0,132717,132717,322,0,70659016,2160793,100,285475,java/lang/Object@000000060A25BDA8,Over1,5
0,132660,132660,334,0,70096863,2144317,100,285580,java/lang/Object@000000060A25B6E8,Over1,5
0,124835,124835,283,0,70491402,2157335,100,303509,java/lang/Object@000000060A25B6D8,Over1,5
0,136363,136363,176,0,71225412,2171923,100,277895,java/lang/Object@000000060A25B7B8,Over1,5
0,129392,129392,187,0,71604476,2194102,100,292813,java/lang/Object@000000060A25E778,Over1,5
0,136344,136344,145,0,71746655,2183038,100,277848,java/lang/Object@000000060A25E188,Over1,5
0,145936,145936,357,0,72564807,2217003,100,259570,java/lang/Object@000000060A25E3B0,Over1,5
0,141023,141023,259,0,71075374,2171842,100,268553,java/lang/Object@000000060A25B500,Over1,5
0,149851,149851,230,0,70979287,2162841,100,252599,java/lang/Object@000000060A25B888,Over1,5
0,136316,136316,289,0,71192474,2177423,100,277783,java/lang/Object@000000060A25E6A8,Over1,5
0,123887,123887,267,0,70498956,2157593,100,305918,java/lang/Object@000000060A25BD80,Over1,5
0,126309,126309,226,0,70994301,2173196,100,299715,java/lang/Object@000000060A25E610,Over1,5
0,148298,148298,363,0,73392571,2242051,100,255336,java/lang/Object@000000060A25E9C8,Over1,5
0,139587,139587,375,0,70779013,2164531,100,271248,java/lang/Object@000000060A261428,Over1,5
0,131602,131602,283,0,70028749,2142106,100,287830,java/lang/Object@000000060A25DF38,Over1,5
0,130671,130671,256,0,70787391,2170458,100,290046,java/lang/Object@000000060A25E198,Over1,5
0,154276,154276,199,0,72265223,2203717,100,245464,java/lang/Object@000000060A25BB38,Over1,5
0,135237,135237,281,0,69446284,2123235,100,280182,java/lang/Object@000000060A25B1D8,Over1,5
0,137778,137778,209,0,71128892,2172120,100,274844,java/lang/Object@000000060A25BD70,Over1,5
0,137625,137625,251,0,71457489,2183665,100,275319,java/lang/Object@000000060A25BD10,Over1,5
0,132855,132855,309,0,69501864,2126680,100,285190,java/lang/Object@000000060A258740,Over1,5
0,139532,139532,359,0,70447198,2152785,100,271385,java/lang/Object@000000060A25B590,Over1,5
0,131012,131012,230,0,71362965,2184498,100,289191,java/lang/Object@000000060A261698,Over1,5
0,119511,119511,261,0,69851355,2137107,100,317118,java/lang/Object@000000060A258740,Over1,5
0,138455,138455,225,0,71864645,2200038,100,273528,java/lang/Object@000000060A25B368,Over1,5
0,155397,155397,198,0,72545225,2208442,100,243508,java/lang/Object@000000060A25E940,Over1,5
0,145272,145272,210,0,71321408,2177609,100,260671,java/lang/Object@000000060A25E2C8,Over1,5
0,147476,147476,238,0,72171511,2206323,100,256800,java/lang/Object@000000060A25E3C0,Over1,5
0,130858,130858,281,0,71056737,2174689,100,289428,java/lang/Object@000000060A25E518,Over1,5
0,122031,122031,340,0,70182358,2149901,100,310399,java/lang/Object@000000060A25E888,Over1,5
0,132457,132457,293,0,70265621,2147857,100,286041,java/lang/Object@000000060A25BAB0,Over1,5
0,157162,157162,131,0,72252501,2205877,100,241012,java/lang/Object@000000060A25E350,Over1,5
0,140696,140696,310,0,72322466,2208608,100,269296,java/lang/Object@000000060A25B428,Over1,5
0,129803,129803,182,0,71254885,2181834,100,291780,java/lang/Object@000000060A25BB48,Over1,5
0,145364,145364,204,0,72215822,2202179,100,260553,java/lang/Object@000000060A25E550,Over1,5
0,123364,123364,314,0,71108532,2177143,100,306953,java/lang/Object@000000060A25B400,Over1,5
0,149370,149370,410,0,73936249,2258604,100,253630,java/lang/Object@000000060A25E480,Over1,5
0,138027,138027,242,0,71527003,2186511,100,274502,java/lang/Object@000000060A25BA88,Over1,5
0,145410,145410,360,0,71077070,2169025,100,260517,java/lang/Object@000000060A25B730,Over1,5
0,146283,146283,281,0,70836738,2166604,100,258812,java/lang/Object@000000060A25BD80,Over1,5
0,131914,131914,323,0,70673498,2162448,100,287239,java/lang/Object@000000060A25E610,Over1,5
0,140441,140441,318,0,70119024,2139815,100,269476,java/lang/Object@000000060A25B920,Over1,5
0,142098,142098,206,0,70665729,2161048,100,266580,java/lang/Object@000000060A25B7C8,Over1,5
0,133561,133561,225,0,72402344,2213773,100,283783,java/lang/Object@000000060A2587B0,Over1,5
0,132934,132934,240,0,71899831,2198363,100,285106,java/lang/Object@000000060A25BC40,Over1,5
0,155152,155152,187,0,75515951,2300819,100,244173,java/lang/Object@000000060A25E448,Over1,5
0,135380,135380,288,0,71403433,2178996,100,279889,java/lang/Object@000000060A25B5B8,Over1,5
0,132898,132898,338,0,71228116,2176469,100,285093,java/lang/Object@000000060A25BD70,Over1,5
0,131044,131044,317,0,71291672,2182124,100,288988,java/lang/Object@000000060A25B4C0,Over1,5
0,147376,147376,307,0,73663897,2246040,100,257050,java/lang/Object@000000060A261600,Over1,5
0,152659,152659,245,0,71906614,2192140,100,248122,java/lang/Object@000000060A261508,Over1,5
0,150559,150559,281,0,73384980,2238498,100,251606,java/lang/Object@000000060A25B910,Over1,5
0,125320,125320,385,0,69913714,2141756,100,302171,java/lang/Object@000000060A25B720,Over1,5
0,161488,161488,219,0,72486644,2210055,100,234577,java/lang/Object@000000060A2588F0,Over1,5
0,138368,138368,280,0,71197000,2181040,100,273864,java/lang/Object@000000060A25BA88,Over1,5
0,141004,141004,337,0,71246082,2175448,100,268625,java/lang/Object@000000060A25B9E0,Over1,5
0,123943,123943,356,0,69812748,2141117,100,305687,java/lang/Object@000000060A2615C8,Over1,5
0,131699,131699,277,0,71117834,2179717,100,287458,java/lang/Object@000000060A261568,Over1,5
0,152551,152551,283,0,72057071,2194417,100,248376,java/lang/Object@000000060A25B600,Over1,5
0,130866,130866,142,0,71287665,2180499,100,289452,java/lang/Object@000000060A261390,Over1,5
0,132358,132358,359,0,70979971,2173473,100,286208,java/lang/Object@000000060A25B558,Over1,5
0,151850,151850,356,0,71273596,2175317,100,249450,java/lang/Object@000000060A261568,Over1,5
0,122933,122933,282,0,71508311,2189563,100,308133,java/lang/Object@000000060A258740,Over1,5
0,137321,137321,207,0,71480454,2182794,100,275872,java/lang/Object@000000060A25DEC8,Over1,5
0,150486,150486,289,0,71745392,2188404,100,251745,java/lang/Object@000000060A25B730,Over1,5
0,125679,125679,301,0,70966831,2173679,100,301559,java/lang/Object@000000060A25B5F0,Over1,5
0,141113,141113,347,0,71525273,2186916,100,268346,java/lang/Object@000000060A25B9E0,Over1,5
0,123585,123585,199,0,71096779,2178831,100,306401,java/lang/Object@000000060A25B990,Over1,5
0,127965,127965,315,0,70158279,2149479,100,296139,java/lang/Object@000000060A25B7E0,Over1,5
0,143225,143225,354,0,71731866,2190127,100,264494,java/lang/Object@000000060A25BC88,Over1,5
0,138265,138265,282,0,70739643,2164968,100,274063,java/lang/Object@000000060A25E2B8,Over1,5
0,152325,152325,248,0,73389859,2233076,100,248605,java/lang/Object@000000060A25BD48,Over1,5
0,139240,139240,343,0,71189376,2177045,100,272131,java/lang/Object@000000060A25DE08,Over1,5
0,125949,125949,265,0,70683193,2164626,100,300643,java/lang/Object@000000060A25BA88,Over1,5
0,121603,121603,262,0,69979331,2144684,100,311636,java/lang/Object@000000060A25B828,Over1,5
0,135519,135519,321,0,70141984,2145160,100,279581,java/lang/Object@000000060A25B630,Over1,5
0,134343,134343,309,0,70758538,2164122,100,281902,java/lang/Object@000000060A25B678,Over1,5
0,156206,156206,248,0,72442927,2211082,100,242393,java/lang/Object@000000060A25E480,Over1,5
0,155541,155541,240,0,72823525,2223376,100,243351,java/lang/Object@000000060A25B2F8,Over1,5
0,132122,132122,382,0,70864036,2168827,100,286774,java/lang/Object@000000060A25B4D0,Over1,5
0,132626,132626,362,0,69713493,2132325,100,285434,java/lang/Object@000000060A25BCC0,Over1,5
0,132971,132971,269,0,70987332,2172012,100,284988,java/lang/Object@000000060A25E350,Over1,5
0,129624,129624,266,0,71707815,2190190,100,292358,java/lang/Object@000000060A25B4C0,Over1,5
0,152369,152369,190,0,72951066,2219684,100,248638,java/lang/Object@000000060A25E490,Over1,5
0,122164,122164,300,0,70391289,2158288,100,309919,java/lang/Object@000000060A2588F0,Over1,5
0,133578,133578,252,0,70803051,2163673,100,283619,java/lang/Object@000000060A25B5F0,Over1,5
0,133402,133402,243,0,70215079,2148791,100,284050,java/lang/Object@000000060A25BA88,Over1,5
0,147615,147615,343,0,71644872,2190025,100,256460,java/lang/Object@000000060A25B7C8,Over1,5
0,137673,137673,226,0,69785157,2133411,100,275044,java/lang/Object@000000060A261558,Over1,5
0,146874,146874,285,0,72695179,2220418,100,257951,java/lang/Object@000000060A25BC88,Over1,5
0,146699,146699,261,0,72491783,2208788,100,258095,java/lang/Object@000000060A25BB20,Over1,5
0,157024,157024,221,0,73026093,2230314,100,241192,java/lang/Object@000000060A25E350,Over1,5
0,140083,140083,312,0,70894696,2164656,100,270298,java/lang/Object@000000060A25B9B8,Over1,5
0,133688,133688,186,0,70749865,2164114,100,283450,java/lang/Object@000000060A25B590,Over1,5
0,144219,144219,215,0,72367733,2205099,100,262554,java/lang/Object@000000060A25B828,Over1,5
0,124341,124341,331,0,69700411,2136973,100,304703,java/lang/Object@000000060A25E0F0,Over1,5
0,156886,156886,170,0,72500224,2212764,100,241516,java/lang/Object@000000060A25E430,Over1,5
0,141831,141831,170,0,72259778,2207096,100,267039,java/lang/Object@000000060A25BDA8,Over1,5
0,147925,147925,300,0,71551343,2185276,100,256010,java/lang/Object@000000060A25E4A8,Over1,5
0,120306,120306,296,0,70487279,2160608,100,314995,java/lang/Object@000000060A25E528,Over1,5
0,125525,125525,290,0,69686594,2135589,100,301921,java/lang/Object@000000060A261850,Over1,5
0,138184,138184,239,0,71395294,2185660,100,274193,java/lang/Object@000000060A2616B8,Over1,5
0,131422,131422,229,0,71473346,2186674,100,288390,java/lang/Object@000000060A25E350,Over1,5
